"78","http://data.linkededucation.org/resource/lak/person/dave-barker-plummer","Dave Barker-plummer","http://data.linkededucation.org/resource/lak/conference/edm2009/paper/196","http://data.linkededucation.org/resource/lak/conference/edm2009/proceedings"
"79","http://data.linkededucation.org/resource/lak/person/dave-barker-plummer","Dave Barker-plummer","http://data.linkededucation.org/resource/lak/conference/edm2012/paper/3","http://data.linkededucation.org/resource/lak/conference/edm2012/proceedings"
"80","http://data.linkededucation.org/resource/lak/person/brendon-towle","Brendon Towle","http://data.linkededucation.org/resource/lak/conference/edm2009/paper/190","http://data.linkededucation.org/resource/lak/conference/edm2009/proceedings"
"81","http://data.linkededucation.org/resource/lak/person/brendon-towle","Brendon Towle","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/66","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"82","http://data.linkededucation.org/resource/lak/person/d-zielke","D. Zielke","http://data.linkededucation.org/resource/lak/conference/edm2011/paper/57","http://data.linkededucation.org/resource/lak/conference/edm2011/proceedings"
"83","http://data.linkededucation.org/resource/lak/person/jana-krivec","Jana Krivec","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/172","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"84","http://data.linkededucation.org/resource/lak/person/martin-ebner","Martin Ebner","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/26","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"85","http://data.linkededucation.org/resource/lak/person/alvaro-ortigosa","Alvaro Ortigosa","http://data.linkededucation.org/resource/lak/conference/edm2009/paper/201","http://data.linkededucation.org/resource/lak/conference/edm2009/proceedings"
"86","http://data.linkededucation.org/resource/lak/person/alvaro-ortigosa","Alvaro Ortigosa","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/166","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"87","http://data.linkededucation.org/resource/lak/person/katja-niemann","Katja Niemann","http://data.linkededucation.org/resource/lak/conference/lak2012/paper/33","http://data.linkededucation.org/resource/lak/conference/lak2012/proceedings"
"88","http://data.linkededucation.org/resource/lak/person/katja-niemann","Katja Niemann","http://data.linkededucation.org/resource/lak/conference/lak2011/paper/47","http://data.linkededucation.org/resource/lak/conference/lak2011/proceedings"
"89","http://data.linkededucation.org/resource/lak/person/beijie-xu","Beijie Xu","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/131","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"90","http://data.linkededucation.org/resource/lak/person/beijie-xu","Beijie Xu","http://data.linkededucation.org/resource/lak/conference/edm2010/paper/134","http://data.linkededucation.org/resource/lak/conference/edm2010/proceedings"
"91","http://data.linkededucation.org/resource/lak/person/beijie-xu","Beijie Xu","http://data.linkededucation.org/resource/lak/specialissue/jets12/paper/76","http://data.linkededucation.org/resource/lak/specialissue/jets12/proceedings"
